Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2035	1.0	1.0	6	6	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG0989	1.0	1.0	11	11	6	6	1	6	1	1	1	1	0	0	1	1	1	1	1	1	
KOG0646	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1112	1.0	1.0	8	8	7	7	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
KOG2299	1.0	1.0	6	6	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG0351	1.0	1.0	18	18	7	7	1	6	1	2	1	2	1	1	1	3	1	1	1	3	
KOG1020	1.0	1.0	8	8	7	7	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
KOG4764	1.0	1.0	6	6	5	5	1	2	1	1	1	1	0	0	0	0	1	1	1	1	
KOG3176	1.0	1.0	6	6	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG0250	1.0	1.0	9	9	7	7	1	2	1	2	1	1	1	1	1	1	1	1	1	1	
KOG2795	1.0	1.0	8	8	6	6	1	3	1	1	1	1	0	0	1	1	1	1	1	1	
KOG1189	1.0	1.0	8	8	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2108	1.0	1.0	7	7	5	5	1	1	0	0	0	0	1	1	1	1	1	2	1	2	
KOG1653	1.0	1.0	6	6	5	5	1	2	1	1	1	1	1	1	1	1	0	0	0	0	
KOG0526	1.0	1.0	9	9	7	7	1	1	1	2	1	1	1	2	1	1	1	1	1	1	
KOG2656	1.0	1.0	6	6	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG1005	1.0	1.0	5	5	5	5	1	1	1	1	0	0	0	0	1	1	1	1	1	1	
KOG2807	1.0	1.0	8	8	7	7	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
KOG2074	1.0	1.0	8	8	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3471	1.0	1.0	6	6	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG2487	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3451	1.0	1.0	8	8	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG0981	1.0	1.0	10	10	7	7	1	3	1	1	1	1	1	1	1	2	1	1	1	1	
KOG1956	1.0	1.0	8	8	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1957	1.0	1.0	5	5	5	5	1	1	1	1	1	1	1	1	1	1	0	0	0	0	
KOG2031	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG0419	1.0	1.0	13	13	7	7	1	3	1	1	1	1	1	3	1	3	1	1	1	1	
KOG2994	1.0	1.0	6	6	6	6	1	1	1	1	0	0	1	1	1	1	1	1	1	1	
KOG2520	1.0	1.0	10	10	7	7	1	1	1	2	1	1	1	1	1	2	1	2	1	1	
KOG2374	1.0	1.0	4	4	4	4	1	1	1	1	0	0	1	1	1	1	0	0	0	0	
KOG1123	1.0	1.0	8	8	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG0442	1.0	1.0	7	7	6	6	1	1	1	1	1	1	0	0	1	2	1	1	1	1	
KOG3226	1.0	1.0	5	5	4	4	1	1	0	0	1	1	1	1	1	2	0	0	0	0	
KOG1564	1.0	1.0	5	5	5	5	1	1	0	0	1	1	0	0	1	1	1	1	1	1	
ENOG502QWJA	1.0	1.0	5	5	4	4	1	2	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1645	1.0	1.0	6	6	4	4	1	2	0	0	1	2	1	1	1	1	0	0	0	0	
KOG2756	1.0	1.0	5	5	4	4	1	1	1	1	0	0	1	2	1	1	0	0	0	0	
KOG3004	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1106	1.0	1.0	5	5	5	5	1	1	1	1	1	1	0	0	0	0	1	1	1	1	
KOG2028	1.0	1.0	5	5	5	5	1	1	0	0	0	0	1	1	1	1	1	1	1	1	
KOG4718	1.0	1.0	5	5	5	5	1	1	0	0	1	1	0	0	1	1	1	1	1	1	
ENOG502QPSW	1.0	1.0	4	4	4	4	1	1	0	0	1	1	0	0	1	1	0	0	1	1	
KOG3999	1.0	1.0	6	6	5	5	1	1	1	1	1	1	0	0	1	2	0	0	1	1	
KOG3005	1.0	1.0	7	7	6	6	1	2	1	1	1	1	0	0	1	1	1	1	1	1	
KOG3056	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
ENOG502SC9I	1.0	1.0	5	5	4	4	1	1	0	0	0	0	1	1	1	2	0	0	1	1	
KOG3416	1.0	1.0	6	6	5	5	1	1	1	1	1	1	1	1	1	2	0	0	0	0	
KOG4417	1.0	1.0	4	4	4	4	1	1	1	1	0	0	0	0	1	1	0	0	1	1	
KOG3113	1.0	1.0	5	5	5	5	1	1	1	1	1	1	0	0	1	1	0	0	1	1	
KOG0308	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1625	1.0	1.0	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2851	1.0	1.0	7	7	6	6	1	1	1	2	1	1	0	0	1	1	1	1	1	1	
KOG4553	1.0	1.0	5	5	5	5	1	1	1	1	1	1	1	1	1	1	0	0	0	0	
KOG4712	1.0	1.0	5	5	5	5	1	1	1	1	1	1	1	1	1	1	0	0	0	0	
KOG0889	1.0	1.0	9	9	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	2	
KOG2810	1.0	1.0	8	8	6	6	1	1	1	1	1	1	1	2	1	2	0	0	1	1	
KOG3924	1.0	1.0	10	10	5	5	0	0	1	6	1	1	1	1	1	1	1	1	0	0	
KOG3854	1.0	1.0	7	7	5	5	0	0	1	1	1	3	1	1	1	1	0	0	1	1	
KOG3194	1.0	1.0	6	6	6	6	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG3721	1.0	1.0	11	11	6	6	0	0	1	1	1	5	1	1	1	2	1	1	1	1	
KOG3752	1.0	1.0	11	11	6	6	0	0	1	6	1	1	1	1	1	1	1	1	1	1	
KOG4062	1.0	1.0	6	6	6	6	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2373	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG4437	1.0	1.0	5	5	4	4	0	0	1	2	1	1	1	1	1	1	0	0	0	0	
KOG4439	1.0	1.0	6	6	4	4	0	0	1	2	1	2	1	1	1	1	0	0	0	0	
KOG4017	1.0	1.0	5	5	5	5	0	0	1	1	1	1	0	0	1	1	1	1	1	1	
KOG3657	1.0	1.0	6	6	6	6	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1658	1.0	1.0	7	7	6	6	0	0	1	1	1	1	1	1	1	1	1	2	1	1	
KOG0352	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG4141	1.0	1.0	6	6	4	4	0	0	0	0	0	0	1	1	1	1	1	2	1	2	
KOG4120	1.0	1.0	5	5	4	4	0	0	0	0	1	1	1	2	1	1	0	0	1	1	
ENOG502R8ER	1.0	1.0	4	4	4	4	0	0	0	0	1	1	1	1	1	1	0	0	1	1	
KOG0355	0.97959	0.9375	15	16	7	7	1	6	1	3	1	1	1	1	1	2	1	1	1	1	
KOG0967	0.96429	0.90909	10	11	7	7	1	3	1	1	1	1	1	1	1	1	1	1	1	2	
KOG1213	0.96429	0.9375	15	16	7	7	1	3	1	2	1	1	1	3	1	3	1	1	1	2	
KOG0387	0.95833	0.92308	12	13	6	6	1	3	1	2	0	0	1	2	1	3	1	1	1	1	
KOG3108	0.95238	0.92857	13	14	7	7	1	3	1	2	1	1	1	2	1	3	1	1	1	1	
KOG1974	0.95238	0.88889	8	9	7	7	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
KOG1037	0.95	0.92857	13	14	5	5	1	4	1	3	1	1	1	1	1	4	0	0	0	0	
KOG4739	0.95	0.90909	10	11	4	4	0	0	1	4	1	3	0	0	1	2	1	1	0	0	
KOG1294	0.94286	0.83333	10	12	7	7	1	3	1	1	1	1	1	1	1	2	1	1	1	1	
KOG3825	0.9375	0.88889	8	9	4	4	0	0	1	3	1	1	1	2	1	2	0	0	0	0	
KOG0987	0.93571	0.86667	13	15	7	7	1	3	1	4	1	1	1	1	1	1	1	2	1	1	
KOG1132	0.93333	0.91667	11	12	5	5	1	4	1	2	1	1	1	2	1	2	0	0	0	0	
KOG3800	0.92857	0.875	7	8	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG0990	0.92857	0.875	7	8	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2691	0.92857	0.88889	8	9	7	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1929	0.92857	0.88889	8	9	7	7	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
KOG2475	0.92857	0.875	7	8	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG0896	0.92381	0.84615	11	13	7	7	1	4	1	1	1	1	1	1	1	2	1	1	1	1	
KOG0969	0.91667	0.875	7	8	6	6	1	1	1	1	1	1	0	0	1	2	1	1	1	1	
KOG0388	0.91667	0.85714	6	7	6	6	1	1	0	0	1	1	1	1	1	1	1	1	1	1	
KOG0011	0.91667	0.92308	12	13	6	6	1	5	1	1	1	2	0	0	1	2	1	1	1	1	
KOG0979	0.91667	0.85714	6	7	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG3303	0.91667	0.85714	6	7	6	6	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG0851	0.91327	0.76923	20	26	7	7	1	9	1	3	1	2	1	2	1	2	1	1	1	1	
KOG0892	0.90476	0.77778	7	9	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
KOG0389	0.90476	0.8	8	10	7	7	1	1	1	1	1	1	1	2	1	1	1	1	1	1	
KOG2814	0.9	0.85714	6	7	5	5	1	2	1	1	1	1	0	0	1	1	0	0	1	1	
KOG1000	0.9	0.88889	8	9	5	5	1	2	1	1	1	1	1	2	1	2	0	0	0	0	
KOG4760	0.875	0.8	4	5	4	4	1	1	0	0	0	0	1	1	1	1	0	0	1	1	
KOG0390	0.87143	0.59091	13	22	7	7	1	1	1	2	1	2	1	2	1	2	1	2	1	2	
KOG1361	0.86395	0.78947	15	19	7	7	1	5	1	1	1	1	1	3	1	3	1	1	1	1	
KOG1967	0.85714	0.85714	6	7	6	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG0372	0.85714	0.84615	11	13	7	7	1	2	1	2	1	2	1	2	1	1	1	1	1	1	
KOG1942	0.85714	0.85714	6	7	6	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1133	0.85714	0.75	6	8	6	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2680	0.85714	0.75	6	8	6	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG4346	0.85714	0.85714	6	7	6	7	1	1	1	1	0	0	1	1	1	1	1	1	1	1	
KOG0701	0.85185	0.46667	7	15	6	6	1	1	1	1	1	2	1	1	1	1	0	0	1	1	
KOG1851	0.85	0.66667	6	9	5	5	1	1	1	1	0	0	1	2	1	1	1	1	0	0	
KOG4562	0.83824	0.15385	6	39	6	6	1	1	0	0	1	1	1	1	1	1	1	1	1	1	
KOG1001	0.83333	0.47222	17	36	5	6	1	9	0	0	0	0	1	1	1	1	1	2	1	4	
KOG0950	0.82	0.78571	11	14	5	5	1	3	1	2	1	2	1	1	1	3	0	0	0	0	
KOG2261	0.80952	0.72727	8	11	6	7	1	2	1	1	1	1	0	0	1	2	1	1	1	1	
KOG0681	0.8	0.8	4	5	4	5	1	1	0	0	1	1	0	0	1	1	1	1	0	0	
KOG4364	0.8	0.8	4	5	4	5	1	1	0	0	1	1	1	1	1	1	0	0	0	0	
KOG3186	0.8	0.8	4	5	4	5	1	1	0	0	1	1	0	0	1	1	0	0	1	1	
KOG1968	0.78571	0.78571	11	14	7	7	1	2	1	1	1	1	1	1	1	2	1	2	1	2	
KOG1811	0.75	0.75	3	4	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0655	0.75	0.8	4	5	3	4	0	0	1	1	1	1	0	0	1	2	0	0	0	0	
KOG3548	0.75	0.75	3	4	3	4	0	0	1	1	0	0	0	0	1	1	1	1	0	0	
KOG3952	0.75	0.75	3	4	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1507	0.72222	0.58824	10	17	6	6	1	4	1	1	1	2	0	0	1	1	1	1	1	1	
KOG4652	0.7	0.72727	8	11	5	5	1	1	1	4	0	0	1	1	1	1	1	1	0	0	
KOG0964	0.66667	0.66667	4	6	4	6	1	1	1	1	0	0	0	0	1	1	1	1	0	0	
KOG2827	0.66667	0.71429	5	7	4	6	1	2	1	1	0	0	1	1	1	1	0	0	0	0	
KOG0827	0.625	0.5	3	6	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG0354	0.60714	0.5	6	12	5	7	1	1	0	0	1	1	0	0	1	1	1	1	1	2	
KOG4408	0.6	0.57143	4	7	4	5	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG0133	0.58929	0.5	11	22	5	5	1	4	0	0	1	2	1	3	1	1	1	1	0	0	
KOG0168	0.58333	0.57143	4	7	4	6	1	1	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0170	0.58333	0.57143	4	7	4	6	1	1	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1009	0.57143	0.57143	4	7	4	7	1	1	0	0	0	0	0	0	1	1	1	1	1	1	
KOG1317	0.57143	0.36364	4	11	4	7	0	0	0	0	0	0	1	1	1	1	1	1	1	1	
KOG0798	0.57143	0.57143	4	7	4	7	0	0	0	0	0	0	1	1	1	1	1	1	1	1	
KOG1167	0.57143	0.55556	5	9	5	7	0	0	0	0	1	1	1	1	1	1	1	1	1	1	
KOG2167	0.55556	0.5	5	10	4	6	1	1	0	0	1	1	0	0	1	2	0	0	1	1	
KOG3683	0.52381	0.54545	6	11	5	7	0	0	1	2	0	0	1	1	1	1	1	1	1	1	
KOG0939	0.5119	0.38462	5	13	5	7	0	0	1	1	1	1	0	0	1	1	1	1	1	1	
KOG1500	0.5	0.4	2	5	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3014	0.5	0.44444	4	9	4	7	1	1	0	0	0	0	0	0	1	1	1	1	1	1	
KOG4675	0.5	0.16667	2	12	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1069	0.5	0.5	3	6	3	6	1	1	1	1	0	0	0	0	1	1	0	0	0	0	
KOG0298	0.5	0.5	4	8	4	7	1	1	0	0	0	0	0	0	1	1	1	1	1	1	
KOG1845	0.5	0.53846	7	13	2	4	1	6	1	1	0	0	0	0	0	0	0	0	0	0	
KOG2043	0.5	0.42857	6	14	5	7	0	0	0	0	1	1	1	1	1	2	1	1	1	1	
KOG0669	0.5	0.4	2	5	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0349	0.5	0.4	2	5	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
ENOG502SBKV	0.5	0.5	2	4	2	4	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG3067	0.5	0.5	2	4	2	4	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG4139	0.5	0.375	3	8	3	5	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG3001	0.48571	0.4	6	15	5	7	0	0	1	1	1	1	0	0	1	2	1	1	1	1	
KOG1969	0.47619	0.44444	4	9	4	7	0	0	0	0	1	1	0	0	1	1	1	1	1	1	
KOG4362	0.46667	0.54545	6	11	3	5	1	2	1	2	0	0	0	0	1	2	0	0	0	0	
KOG0264	0.44762	0.40909	9	22	6	7	1	2	0	0	1	1	1	2	1	2	1	1	1	1	
KOG2747	0.4381	0.37037	10	27	7	7	1	2	1	1	1	1	1	2	1	2	1	1	1	1	
KOG3020	0.4381	0.4	8	20	6	7	1	1	1	2	1	2	0	0	1	1	1	1	1	1	
KOG0952	0.42857	0.5	5	10	4	7	1	1	0	0	0	0	1	1	1	2	1	1	0	0	
KOG2206	0.42857	0.33333	3	9	3	7	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG1038	0.42857	0.33333	3	9	3	7	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG0018	0.42857	0.41667	5	12	4	7	1	1	1	2	0	0	0	0	1	1	1	1	0	0	
KOG0953	0.42857	0.375	3	8	3	7	0	0	0	0	0	0	1	1	1	1	1	1	0	0	
KOG4137	0.41667	0.42857	3	7	3	6	1	1	0	0	0	0	0	0	1	1	1	1	0	0	
KOG0017	0.40157	0.31707	52	164	5	6	1	2	0	0	0	0	1	1	1	4	1	41	1	4	
KOG1996	0.4	0.4	2	5	2	5	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0427	0.4	0.33333	3	9	2	5	0	0	0	0	0	0	1	2	1	1	0	0	0	0	
KOG2235	0.4	0.4	2	5	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2152	0.4	0.5	3	6	2	5	1	2	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4262	0.4	0.4	2	5	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4705	0.4	0.4	2	5	2	5	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG0615	0.4	0.42857	3	7	3	5	0	0	1	1	0	0	0	0	1	1	1	1	0	0	
KOG2589	0.4	0.375	3	8	2	5	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG4328	0.375	0.42857	3	7	3	4	1	1	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4233	0.375	0.4	2	5	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG2684	0.375	0.5	6	12	3	6	0	0	0	0	0	0	0	0	1	1	1	3	1	2	
KOG1857	0.375	0.4	2	5	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4363	0.375	0.28571	2	7	2	4	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG1756	0.36953	0.1875	9	48	5	7	0	0	1	1	0	0	1	1	1	3	1	2	1	2	
KOG0679	0.35714	0.4	4	10	4	7	0	0	1	1	0	0	0	0	1	1	1	1	1	1	
KOG3149	0.34524	0.3	6	20	5	7	1	1	1	1	1	1	0	0	0	0	1	2	1	1	
KOG2764	0.33333	0.15385	2	13	2	6	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3370	0.33333	0.33333	2	6	2	6	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3181	0.33333	0.25	2	8	2	6	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0301	0.33333	0.33333	2	6	2	6	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG4235	0.33333	0.28571	2	7	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG3603	0.33333	0.30769	4	13	2	4	0	0	0	0	1	2	0	0	1	2	0	0	0	0	
