GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	A0A010RQB5	CFIO01_11124	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1445577	UniProt		20220419
UniProtKB	A0A010RQB5	CFIO01_11124	involved_in	GO:0002191	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1445577	UniProt		20220419
UniProtKB	A0A010RUR1	TIF35	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	1445577	UniProt		20220419
UniProtKB	A0A010RUR1	TIF35	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	1445577	UniProt		20220419
UniProtKB	A0A010S3K3	INT6	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1445577	UniProt		20220419
UniProtKB	A0A010S3K3	INT6	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1445577	UniProt		20220419
UniProtKB	A0A010SMI4	TIF34	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	1445577	UniProt		20220419
UniProtKB	A0A010SMI4	TIF34	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	1445577	UniProt		20220419
UniProtKB	A0A014MYS9	X797_009610	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	568076	UniProt		20220419
UniProtKB	A0A014MYS9	X797_009610	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	568076	UniProt		20220419
UniProtKB	A0A014N0U6	TIF34	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	568076	UniProt		20220419
UniProtKB	A0A014N0U6	TIF34	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	568076	UniProt		20220419
UniProtKB	A0A014PSB3	HCR1	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107094	568076	UniProt		20220419
UniProtKB	A0A014PSB3	HCR1	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107094	568076	UniProt		20220419
UniProtKB	A0A014PSF1	X797_005784	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	568076	UniProt		20220419
UniProtKB	A0A014PSF1	X797_005784	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	568076	UniProt		20220419
UniProtKB	A0A014PSF1	X797_005784	involved_in	GO:0002191	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	568076	UniProt		20220419
UniProtKB	A0A015I8G0	RirG_243530	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	1432141	UniProt		20220419
UniProtKB	A0A015I8G0	RirG_243530	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	1432141	UniProt		20220419
UniProtKB	A0A015IAG2	RirG_267400	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	1432141	UniProt		20220419
UniProtKB	A0A015IAG2	RirG_267400	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	1432141	UniProt		20220419
UniProtKB	A0A015IH10	PRT1	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	1432141	UniProt		20220419
UniProtKB	A0A015IH10	PRT1	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	1432141	UniProt		20220419
UniProtKB	A0A015ITE7	INT6	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1432141	UniProt		20220419
UniProtKB	A0A015ITE7	INT6	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1432141	UniProt		20220419
UniProtKB	A0A015IV96	RirG_173600	involved_in	GO:0002181	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166012	1432141	UniProt		20220419
UniProtKB	A0A015IWB3	RirG_196510	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1432141	UniProt		20220419
UniProtKB	A0A015IWB3	RirG_196510	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1432141	UniProt		20220419
UniProtKB	A0A015IWB3	RirG_196510	involved_in	GO:0002191	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1432141	UniProt		20220419
UniProtKB	A0A015IWE5	NIP1	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	1432141	UniProt		20220419
UniProtKB	A0A015IWE5	NIP1	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	1432141	UniProt		20220419
UniProtKB	A0A015JEB2	PRT1	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	1432141	UniProt		20220419
UniProtKB	A0A015JEB2	PRT1	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	1432141	UniProt		20220419
UniProtKB	A0A015JR73	INT6	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1432141	UniProt		20220419
UniProtKB	A0A015JR73	INT6	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1432141	UniProt		20220419
UniProtKB	A0A015JUM1	RirG_267400	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	1432141	UniProt		20220419
UniProtKB	A0A015JUM1	RirG_267400	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	1432141	UniProt		20220419
UniProtKB	A0A015KDE3	INT6	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1432141	UniProt		20220419
UniProtKB	A0A015KDE3	INT6	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1432141	UniProt		20220419
UniProtKB	A0A015KFR1	RirG_014510	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	1432141	UniProt		20220419
UniProtKB	A0A015KFR1	RirG_014510	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	1432141	UniProt		20220419
UniProtKB	A0A015KY89	RirG_068340	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	1432141	UniProt		20220419
UniProtKB	A0A015KY89	RirG_068340	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	1432141	UniProt		20220419
UniProtKB	A0A015L8T8	TIF34	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	1432141	UniProt		20220419
UniProtKB	A0A015L8T8	TIF34	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	1432141	UniProt		20220419
UniProtKB	A0A015LG55	TIF35	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	1432141	UniProt		20220419
UniProtKB	A0A015LG55	TIF35	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	1432141	UniProt		20220419
UniProtKB	A0A015LPW3	RirG_047870	involved_in	GO:0001731	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039757	1432141	InterPro		20220419
UniProtKB	A0A015LX29	TIF32	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	1432141	UniProt		20220419
UniProtKB	A0A015LX29	TIF32	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	1432141	UniProt		20220419
UniProtKB	A0A015M312	RirG_173600	involved_in	GO:0002181	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166012	1432141	UniProt		20220419
UniProtKB	A0A015MVM5	RirG_083990	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	1432141	UniProt		20220419
UniProtKB	A0A015MVM5	RirG_083990	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	1432141	UniProt		20220419
UniProtKB	A0A016RYM0	Acey_s0334.g2825	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	53326	UniProt		20220419
UniProtKB	A0A016RYM0	Acey_s0334.g2825	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	53326	UniProt		20220419
UniProtKB	A0A016RZQ9	Acey_s0334.g2825	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	53326	UniProt		20220419
UniProtKB	A0A016RZQ9	Acey_s0334.g2825	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	53326	UniProt		20220419
UniProtKB	A0A016S1H5	Acey_s0315.g2259	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	53326	UniProt		20220419
UniProtKB	A0A016S1H5	Acey_s0315.g2259	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	53326	UniProt		20220419
UniProtKB	A0A016S1H5	Acey_s0315.g2259	involved_in	GO:0002191	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	53326	UniProt		20220419
UniProtKB	A0A016SD44	Acey_s0244.g3513	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SD44	Acey_s0244.g3513	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SD91	Acey_s0244.g3513	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SD91	Acey_s0244.g3513	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SE25	Acey_s0244.g3513	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SE25	Acey_s0244.g3513	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SE87	Acey_s0244.g3513	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SE87	Acey_s0244.g3513	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	53326	UniProt		20220419
UniProtKB	A0A016SL67	Acey_s0210.g2130	involved_in	GO:0002182	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044076	53326	InterPro		20220419
UniProtKB	A0A016SXK2	Acey_s0162.g3420	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	53326	UniProt		20220419
UniProtKB	A0A016SXK2	Acey_s0162.g3420	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	53326	UniProt		20220419
UniProtKB	A0A016T8T6	Acey_s0125.g1275	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	53326	UniProt		20220419
UniProtKB	A0A016T8T6	Acey_s0125.g1275	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	53326	UniProt		20220419
UniProtKB	A0A016TBW6	Acey_s0117.g649	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	53326	UniProt		20220419
UniProtKB	A0A016TBW6	Acey_s0117.g649	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	53326	UniProt		20220419
UniProtKB	A0A016TBZ6	Acey_s0117.g649	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	53326	UniProt		20220419
UniProtKB	A0A016TBZ6	Acey_s0117.g649	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	53326	UniProt		20220419
UniProtKB	A0A016TE09	Acey_s0112.g341	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	53326	UniProt		20220419
UniProtKB	A0A016TE09	Acey_s0112.g341	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	53326	UniProt		20220419
UniProtKB	A0A016TE55	Acey_s0112.g341	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	53326	UniProt		20220419
UniProtKB	A0A016TE55	Acey_s0112.g341	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	53326	UniProt		20220419
UniProtKB	A0A016UP08	Acey_s0033.g2767	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	53326	UniProt		20220419
UniProtKB	A0A016UP08	Acey_s0033.g2767	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	53326	UniProt		20220419
UniProtKB	A0A016UPY8	Acey_s0030.g2068	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	53326	UniProt		20220419
UniProtKB	A0A016UPY8	Acey_s0030.g2068	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	53326	UniProt		20220419
UniProtKB	A0A016V2C6	Acey_s0018.g3557	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016V2C6	Acey_s0018.g3557	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016V3J1	Acey_s0018.g3557	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016V3J1	Acey_s0018.g3557	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016V486	Acey_s0018.g3557	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016V486	Acey_s0018.g3557	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016V520	Acey_s0018.g3557	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016V520	Acey_s0018.g3557	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	53326	UniProt		20220419
UniProtKB	A0A016VCV0	Acey_s0011.g1230	involved_in	GO:0002182	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044076	53326	InterPro		20220419
UniProtKB	A0A016VEM1	Acey_s0011.g1230	involved_in	GO:0002182	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044076	53326	InterPro		20220419
UniProtKB	A0A016VFG8	Acey_s0011.g1230	involved_in	GO:0002182	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044076	53326	InterPro		20220419
UniProtKB	A0A016VIA6	Acey_s0009.g669	involved_in	GO:0002181	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166012	53326	UniProt		20220419
UniProtKB	A0A016VIV2	Acey_s0009.g669	involved_in	GO:0002181	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166012	53326	UniProt		20220419
UniProtKB	A0A016VJ74	Acey_s0009.g669	involved_in	GO:0002181	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166012	53326	UniProt		20220419
UniProtKB	A0A016VKQ0	Acey_s0009.g669	involved_in	GO:0002181	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166012	53326	UniProt		20220419
UniProtKB	A0A016VSY1	Acey_s0004.g1716	involved_in	GO:0001731	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039757	53326	InterPro		20220419
UniProtKB	A0A016VTF2	Acey_s0004.g1716	involved_in	GO:0001731	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039757	53326	InterPro		20220419
UniProtKB	A0A016VTQ0	Acey_s0004.g1716	involved_in	GO:0001731	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039757	53326	InterPro		20220419
UniProtKB	A0A016VUH9	Acey_s0004.g1716	involved_in	GO:0001731	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039757	53326	InterPro		20220419
UniProtKB	A0A017S0I0	EURHEDRAFT_406896	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	1388766	UniProt		20220419
UniProtKB	A0A017S0I0	EURHEDRAFT_406896	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	1388766	UniProt		20220419
UniProtKB	A0A017S0V9	EURHEDRAFT_488632	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1388766	UniProt		20220419
UniProtKB	A0A017S0V9	EURHEDRAFT_488632	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1388766	UniProt		20220419
UniProtKB	A0A017S0V9	EURHEDRAFT_488632	involved_in	GO:0002191	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	1388766	UniProt		20220419
UniProtKB	A0A017S335	NIP1	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	1388766	UniProt		20220419
UniProtKB	A0A017S335	NIP1	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	1388766	UniProt		20220419
UniProtKB	A0A017S4W7	EURHEDRAFT_416668	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	1388766	UniProt		20220419
UniProtKB	A0A017S4W7	EURHEDRAFT_416668	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	1388766	UniProt		20220419
UniProtKB	A0A017S5Q2	EURHEDRAFT_415866	involved_in	GO:0002181	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166012	1388766	UniProt		20220419
UniProtKB	A0A017S5S8	TIF32	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	1388766	UniProt		20220419
UniProtKB	A0A017S5S8	TIF32	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106208	1388766	UniProt		20220419
UniProtKB	A0A017S654	EURHEDRAFT_506128	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	1388766	UniProt		20220419
UniProtKB	A0A017S654	EURHEDRAFT_506128	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	1388766	UniProt		20220419
UniProtKB	A0A017S8B3	EURHEDRAFT_460592	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	1388766	UniProt		20220419
UniProtKB	A0A017S8B3	EURHEDRAFT_460592	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107134	1388766	UniProt		20220419
UniProtKB	A0A017SBX7	PRT1	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	1388766	UniProt		20220419
UniProtKB	A0A017SBX7	PRT1	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	1388766	UniProt		20220419
UniProtKB	A0A017SEJ2	INT6	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1388766	UniProt		20220419
UniProtKB	A0A017SEJ2	INT6	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	1388766	UniProt		20220419
UniProtKB	A0A017SFS4	EURHEDRAFT_478652	involved_in	GO:0001731	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039757	1388766	InterPro		20220419
UniProtKB	A0A017SFY3	TIF35	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	1388766	UniProt		20220419
UniProtKB	A0A017SFY3	TIF35	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	1388766	UniProt		20220419
UniProtKB	A0A017SGB0	EURHEDRAFT_377249	involved_in	GO:0002182	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044076	1388766	InterPro		20220419
UniProtKB	A0A017SMZ7	EURHEDRAFT_400311	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	1388766	UniProt		20220419
UniProtKB	A0A017SMZ7	EURHEDRAFT_400311	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	1388766	UniProt		20220419
UniProtKB	A0A017SR34	TIF34	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	1388766	UniProt		20220419
UniProtKB	A0A017SR34	TIF34	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107081	1388766	UniProt		20220419
UniProtKB	A0A017ST76	HCR1	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107094	1388766	UniProt		20220419
UniProtKB	A0A017ST76	HCR1	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107094	1388766	UniProt		20220419
UniProtKB	A0A022PPQ1	MIMGU_mgv1a000985mg	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	4155	UniProt		20220419
UniProtKB	A0A022PPQ1	MIMGU_mgv1a000985mg	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	4155	UniProt		20220419
UniProtKB	A0A022PS20	MIMGU_mgv1a010092mg	involved_in	GO:0002181	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000474664|SGD:S000004332	4155	GO_Central		20170228
UniProtKB	A0A022PSE0	MIMGU_mgv1a006587mg	involved_in	GO:0001732	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	4155	UniProt		20220419
UniProtKB	A0A022PSE0	MIMGU_mgv1a006587mg	involved_in	GO:0002183	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	4155	UniProt		20220419
UniProtKB	A0A022PSX7	MIMGU_mgv1a016476mg	involved_in	GO:0002181	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000343556|SGD:S000001280|SGD:S000002104|UniProtKB:P62917	4155	GO_Central		20170228
UniProtKB	A0A022PT69	MIMGU_mgv1a016705mg	involved_in	GO:0002181	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000012121|SGD:S000004807|SGD:S000006438|UniProtKB:Q9Y3U8	4155	GO_Central		20170228
