GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	A0A061IL02	Bmp4	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21275|ensembl:ENSMUSP00000073720	10029	Ensembl		20220419
UniProtKB	A0A061INZ6	H671_1g2440	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G5E8Q8|ensembl:ENSMUSP00000109229	10029	Ensembl		20220419
UniProtKB	A0A087X823	A0A087X823	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QJK0|ensembl:ENSDARP00000044970	48698	Ensembl		20220419
UniProtKB	A0A087X918	A0A087X918	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B8A4M2|ensembl:ENSDARP00000116032	48698	Ensembl		20220419
UniProtKB	A0A087XA74	A0A087XA74	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0R4IKX7|ensembl:ENSDARP00000134943	48698	Ensembl		20220419
UniProtKB	A0A087XE35	A0A087XE35	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E7FDV0|ensembl:ENSDARP00000052538	48698	Ensembl		20220419
UniProtKB	A0A087XHH5	A0A087XHH5	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9QIC8|ensembl:ENSDARP00000113717	48698	Ensembl		20220419
UniProtKB	A0A087XI19	A0A087XI19	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A2R8QLU2|ensembl:ENSDARP00000156407	48698	Ensembl		20220419
UniProtKB	A0A087XL17	A0A087XL17	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0R4IBP9|ensembl:ENSDARP00000132145	48698	Ensembl		20220419
UniProtKB	A0A087XQ88	A0A087XQ88	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A286Y917|ensembl:ENSDARP00000143654	48698	Ensembl		20220419
UniProtKB	A0A087XSQ4	A0A087XSQ4	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A5PMY2|ensembl:ENSDARP00000035581	48698	Ensembl		20220419
UniProtKB	A0A087XUR0	A0A087XUR0	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F8W3L6|ensembl:ENSDARP00000124366	48698	Ensembl		20220419
UniProtKB	A0A087Y318	A0A087Y318	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1R1N9|ensembl:ENSDARP00000093386	48698	Ensembl		20220419
UniProtKB	A0A087Y6Q2	A0A087Y6Q2	involved_in	GO:0070293	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QM07|ensembl:ENSDARP00000024767	48698	Ensembl		20220419
UniProtKB	A0A087Y6Q2	A0A087Y6Q2	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QM07|ensembl:ENSDARP00000024767	48698	Ensembl		20220419
UniProtKB	A0A087YE94	A0A087YE94	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:X1WEM4|ensembl:ENSDARP00000128675	48698	Ensembl		20220419
UniProtKB	A0A087YF07	A0A087YF07	involved_in	GO:0097205	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QBX4|ensembl:ENSDARP00000098854	48698	Ensembl		20220419
UniProtKB	A0A087YGN6	A0A087YGN6	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A2R8PXP3|ensembl:ENSDARP00000145809	48698	Ensembl		20220419
UniProtKB	A0A087YGS3	A0A087YGS3	involved_in	GO:0097205	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QIY4|ensembl:ENSDARP00000098254	48698	Ensembl		20220419
UniProtKB	A0A087YIB6	A0A087YIB6	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QIK8|ensembl:ENSDARP00000065494	48698	Ensembl		20220419
UniProtKB	A0A087YK02	A0A087YK02	involved_in	GO:0097205	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A2R8RRE9|ensembl:ENSDARP00000151223	48698	Ensembl		20220419
UniProtKB	A0A087YK20	A0A087YK20	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2CE93|ensembl:ENSDARP00000122218	48698	Ensembl		20220419
UniProtKB	A0A087YND5	A0A087YND5	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B0R0W9|ensembl:ENSDARP00000121850	48698	Ensembl		20220419
UniProtKB	A0A087YNR2	A0A087YNR2	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5TZ44|ensembl:ENSDARP00000002468	48698	Ensembl		20220419
UniProtKB	A0A091CMU6	H920_19369	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0IIM8|ensembl:ENSP00000349781	885580	Ensembl		20220419
UniProtKB	A0A091CPN4	H920_18548	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PEE3|ensembl:ENSMUSP00000022901	885580	Ensembl		20220419
UniProtKB	A0A091CTT2	H920_17593	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54851|ensembl:ENSP00000352540	885580	Ensembl		20220419
UniProtKB	A0A091CUM9	H920_17294	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O89017|ensembl:ENSMUSP00000021607	885580	Ensembl		20220419
UniProtKB	A0A091CZU1	H920_14962	involved_in	GO:0035623	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22361|ensembl:ENSMUSP00000031535	885580	Ensembl		20220419
UniProtKB	A0A091D1L0	H920_14196	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60612|ensembl:ENSMUSP00000083656	885580	Ensembl		20220419
UniProtKB	A0A091D2F1	H920_14183	involved_in	GO:0002018	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06281|ensembl:ENSMUSP00000092135	885580	Ensembl		20220419
UniProtKB	A0A091DDC2	H920_08486	involved_in	GO:0097254	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9HBG4|ensembl:ENSP00000308122	885580	Ensembl		20220419
UniProtKB	A0A091DEF7	H920_08054	involved_in	GO:0097291	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14745|ensembl:ENSP00000262613	885580	Ensembl		20220419
UniProtKB	A0A091DEF7	H920_08054	involved_in	GO:0070293	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70441|ensembl:ENSMUSP00000021077	885580	Ensembl		20220419
UniProtKB	A0A091DEF7	H920_08054	involved_in	GO:0003096	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70441|ensembl:ENSMUSP00000021077	885580	Ensembl		20220419
UniProtKB	A0A091DF95	H920_08857	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21275|ensembl:ENSMUSP00000073720	885580	Ensembl		20220419
UniProtKB	A0A091DH48	H920_16486	involved_in	GO:0035809	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P69744|ensembl:ENSMUSP00000031901	885580	Ensembl		20220419
UniProtKB	A0A091DKK3	H920_07568	involved_in	GO:0003071	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01231|ensembl:ENSMUSP00000088264	885580	Ensembl		20220419
UniProtKB	A0A091DNU5	H920_04793	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	885580	Ensembl		20220419
UniProtKB	A0A091DNU5	H920_04793	involved_in	GO:0035810	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	885580	Ensembl		20220419
UniProtKB	A0A091DQX0	H920_05143	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56402|ensembl:ENSMUSP00000023752	885580	Ensembl		20220419
UniProtKB	A0A091DQX0	H920_05143	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41181|ensembl:ENSP00000199280	885580	Ensembl		20220419
UniProtKB	A0A091DQX0	H920_05143	involved_in	GO:0003097	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56402|ensembl:ENSMUSP00000023752	885580	Ensembl		20220419
UniProtKB	A0A091DT37	H920_04346	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P01019|ensembl:ENSP00000355627	885580	Ensembl		20220419
UniProtKB	A0A091DVJ5	H920_04296	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UNF1|ensembl:ENSP00000364193	885580	Ensembl		20220419
UniProtKB	A0A091DW70	H920_03200	involved_in	GO:0070295	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R2N1|ensembl:ENSMUSP00000055110	885580	Ensembl		20220419
UniProtKB	A0A091DYW4	H920_03130	involved_in	GO:0070293	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35054|ensembl:ENSMUSP00000053420	885580	Ensembl		20220419
UniProtKB	A0A093GRU6	N308_10065	involved_in	GO:0003097	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P29972|ensembl:ENSP00000311165	441894	Ensembl		20220419
UniProtKB	A0A093HEW7	N308_13609	involved_in	GO:0001998	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUI0|ensembl:ENSMUSP00000007959	441894	Ensembl		20220419
UniProtKB	A0A093HVS6	N308_08944	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54851|ensembl:ENSP00000352540	441894	Ensembl		20220419
UniProtKB	A0A093I9I6	N308_11756	involved_in	GO:0002034	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30556|ensembl:ENSP00000273430	441894	Ensembl		20220419
UniProtKB	A0A093KER7	N308_06524	involved_in	GO:0097018	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	441894	Ensembl		20220419
UniProtKB	A0A093KER7	N308_06524	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	441894	Ensembl		20220419
UniProtKB	A0A093KER7	N308_06524	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	441894	Ensembl		20220419
UniProtKB	A0A093PFI7	N305_10917	involved_in	GO:0097018	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	328815	Ensembl		20220419
UniProtKB	A0A093PFI7	N305_10917	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	328815	Ensembl		20220419
UniProtKB	A0A093PFI7	N305_10917	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	328815	Ensembl		20220419
UniProtKB	A0A093PQ50	N305_01433	involved_in	GO:0035810	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61313|ensembl:ENSMUSP00000027059	328815	Ensembl		20220419
UniProtKB	A0A093PQ50	N305_01433	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61313|ensembl:ENSMUSP00000027059	328815	Ensembl		20220419
UniProtKB	A0A093PXV5	N305_12750	involved_in	GO:0070295	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R2N1|ensembl:ENSMUSP00000055110	328815	Ensembl		20220419
UniProtKB	A0A093PZV0	N305_05306	involved_in	GO:0070295	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	328815	Ensembl		20220419
UniProtKB	A0A093PZV0	N305_05306	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02013|ensembl:ENSMUSP00000004774	328815	Ensembl		20220419
UniProtKB	A0A093Q4N8	N305_02913	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54851|ensembl:ENSP00000352540	328815	Ensembl		20220419
UniProtKB	A0A096LQQ4	A0A096LQQ4	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QGB8|ensembl:ENSDARP00000091844	48698	Ensembl		20220419
UniProtKB	A0A096M827	A0A096M827	involved_in	GO:0070293	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0R4IAG0|ensembl:ENSDARP00000131232	48698	Ensembl		20220419
UniProtKB	A0A096MA32	A0A096MA32	involved_in	GO:0097205	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1QSB1|ensembl:ENSDARP00000047019	48698	Ensembl		20220419
UniProtKB	A0A096MIZ0	Rhpn1	acts_upstream_of_or_within	GO:0097018	P	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1098783	10116	RGD		20210224
UniProtKB	A0A096MIZ0	Rhpn1	acts_upstream_of_or_within	GO:0003094	P	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1098783	10116	RGD		20210224
UniProtKB	A0A096MKP6	CLCN5	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51795|ensembl:ENSP00000365259	9555	Ensembl		20220419
UniProtKB	A0A096MMK1	A0A096MMK1	involved_in	GO:0070293	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E0CZ16|ensembl:ENSMUSP00000123701	9555	Ensembl		20220419
UniProtKB	A0A096MMK1	A0A096MMK1	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UH77|ensembl:ENSP00000312397	9555	Ensembl		20220419
UniProtKB	A0A096MPU7	BCL2	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10417|ensembl:ENSMUSP00000108371	9555	Ensembl		20220419
UniProtKB	A0A096MQP1	TRPV5	involved_in	GO:0035809	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P69744|ensembl:ENSMUSP00000031901	9555	Ensembl		20220419
UniProtKB	A0A096MRJ3	AQP2	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56402|ensembl:ENSMUSP00000023752	9555	Ensembl		20220419
UniProtKB	A0A096MRJ3	AQP2	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41181|ensembl:ENSP00000199280	9555	Ensembl		20220419
UniProtKB	A0A096MRJ3	AQP2	involved_in	GO:0003097	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56402|ensembl:ENSMUSP00000023752	9555	Ensembl		20220419
UniProtKB	A0A096N0R0	ATP6V1B1	involved_in	GO:0097254	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P15313|ensembl:ENSP00000234396	9555	Ensembl		20220419
UniProtKB	A0A096N0R0	ATP6V1B1	involved_in	GO:0035812	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91YH6|ensembl:ENSMUSP00000006431	9555	Ensembl		20220419
UniProtKB	A0A096N0R0	ATP6V1B1	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91YH6|ensembl:ENSMUSP00000006431	9555	Ensembl		20220419
UniProtKB	A0A096N0R0	ATP6V1B1	involved_in	GO:0003096	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91YH6|ensembl:ENSMUSP00000006431	9555	Ensembl		20220419
UniProtKB	A0A096N3U7	ATP6V0A4	involved_in	GO:0097254	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9HBG4|ensembl:ENSP00000308122	9555	Ensembl		20220419
UniProtKB	A0A096N678	AGT	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P01019|ensembl:ENSP00000355627	9555	Ensembl		20220419
UniProtKB	A0A096N710	EDNRB	involved_in	GO:0097018	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48302|ensembl:ENSMUSP00000022718	9555	Ensembl		20220419
UniProtKB	A0A096N710	EDNRB	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48302|ensembl:ENSMUSP00000022718	9555	Ensembl		20220419
UniProtKB	A0A096N710	EDNRB	involved_in	GO:0035812	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48302|ensembl:ENSMUSP00000022718	9555	Ensembl		20220419
UniProtKB	A0A096N710	EDNRB	involved_in	GO:0002001	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48302|ensembl:ENSMUSP00000022718	9555	Ensembl		20220419
UniProtKB	A0A096N9B0	DRD2	involved_in	GO:0035810	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61168|ensembl:ENSMUSP00000075170	9555	Ensembl		20220419
UniProtKB	A0A096NBH2	ADORA1	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60612|ensembl:ENSMUSP00000083656	9555	Ensembl		20220419
UniProtKB	A0A096NBN8	SLC22A6	involved_in	GO:0097254	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VC69|ensembl:ENSMUSP00000010250	9555	Ensembl		20220419
UniProtKB	A0A096NBN8	SLC22A6	involved_in	GO:0097254	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4U2R8|ensembl:ENSP00000353597	9555	Ensembl		20220419
UniProtKB	A0A096NDD2	KCNQ1	involved_in	GO:0070293	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97414|ensembl:ENSMUSP00000009689	9555	Ensembl		20220419
UniProtKB	A0A096NDD2	KCNQ1	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97414|ensembl:ENSMUSP00000009689	9555	Ensembl		20220419
UniProtKB	A0A096NH77	UMOD	involved_in	GO:0097744	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X17|ensembl:ENSMUSP00000033263	9555	Ensembl		20220419
UniProtKB	A0A096NH77	UMOD	involved_in	GO:0060073	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X17|ensembl:ENSMUSP00000033263	9555	Ensembl		20220419
UniProtKB	A0A096NH77	UMOD	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X17|ensembl:ENSMUSP00000033263	9555	Ensembl		20220419
UniProtKB	A0A096NH77	UMOD	involved_in	GO:0035809	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X17|ensembl:ENSMUSP00000033263	9555	Ensembl		20220419
UniProtKB	A0A096NH77	UMOD	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X17|ensembl:ENSMUSP00000033263	9555	Ensembl		20220419
UniProtKB	A0A096NH77	UMOD	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X17|ensembl:ENSMUSP00000033263	9555	Ensembl		20220419
UniProtKB	A0A096NHP5	CLN3	involved_in	GO:0036359	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61124|ensembl:ENSMUSP00000081636	9555	Ensembl		20220419
UniProtKB	A0A096NHZ7	SLC5A2	involved_in	GO:0035623	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q923I7|ensembl:ENSMUSP00000112597	9555	Ensembl		20220419
UniProtKB	A0A096NJ19	TFAP2B	involved_in	GO:0035810	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61313|ensembl:ENSMUSP00000027059	9555	Ensembl		20220419
UniProtKB	A0A096NJ19	TFAP2B	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61313|ensembl:ENSMUSP00000027059	9555	Ensembl		20220419
UniProtKB	A0A096NJF1	LGMN	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O89017|ensembl:ENSMUSP00000021607	9555	Ensembl		20220419
UniProtKB	A0A096NLN2	EMP2	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54851|ensembl:ENSP00000352540	9555	Ensembl		20220419
UniProtKB	A0A096NMH1	CORO2B	involved_in	GO:0003093	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BH44|ensembl:ENSMUSP00000041826	9555	Ensembl		20220419
UniProtKB	A0A096NMW3	CHRNB4	involved_in	GO:0060084	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30926|ensembl:ENSP00000261751	9555	Ensembl		20220419
UniProtKB	A0A096NR71	PRKRIP1	involved_in	GO:0003014	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H875|ensembl:ENSP00000381010	9555	Ensembl		20220419
UniProtKB	A0A096NSQ7	SLC9A3R1	involved_in	GO:0097291	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14745|ensembl:ENSP00000262613	9555	Ensembl		20220419
UniProtKB	A0A096NSQ7	SLC9A3R1	involved_in	GO:0070293	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70441|ensembl:ENSMUSP00000021077	9555	Ensembl		20220419
UniProtKB	A0A096NSQ7	SLC9A3R1	involved_in	GO:0003096	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70441|ensembl:ENSMUSP00000021077	9555	Ensembl		20220419
UniProtKB	A0A096NWX3	AKAP11	involved_in	GO:0003091	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9Q777|ensembl:ENSMUSP00000116015	9555	Ensembl		20220419
UniProtKB	A0A096P1C3	A0A096P1C3	involved_in	GO:0070295	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54794|ensembl:ENSMUSP00000030136	9555	Ensembl		20220419
UniProtKB	A0A096P299	INPP5K	involved_in	GO:0035810	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C5L6|ensembl:ENSMUSP00000006286	9555	Ensembl		20220419
UniProtKB	A0A096P2A7	SERPINF2	involved_in	GO:0002034	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61247|ensembl:ENSMUSP00000048704	9555	Ensembl		20220419
UniProtKB	A0A096P2E0	TRPV1	involved_in	GO:0060083	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q704Y3|ensembl:ENSMUSP00000099585	9555	Ensembl		20220419
UniProtKB	A0A096P5V1	WNK4	involved_in	GO:0070294	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96J92|ensembl:ENSP00000246914	9555	Ensembl		20220419
UniProtKB	A0A096P608	SLC4A1	involved_in	GO:0035811	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P04919|ensembl:ENSMUSP00000006749	9555	Ensembl		20220419
UniProtKB	A0A0A0MQU7	HNF1A	involved_in	GO:0035623	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22361|ensembl:ENSMUSP00000031535	9606	Ensembl		20220419
UniProtKB	A0A0A0MU38	RHPN2	involved_in	GO:0003094	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BWR8|ensembl:ENSMUSP00000032705	9555	Ensembl		20220419
