GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	A0A009HG40	parC	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR43493:SF1	1310608	TreeGrafter		20240201
UniProtKB	A0A009HIV5	xerD	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HIV5	xerD	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310608	UniProt		20240129
UniProtKB	A0A009HIV5	xerD	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084199	1310608	UniProt		20240129
UniProtKB	A0A009HIW0	ftsW	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HIW0	ftsW	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000051406	1310608	UniProt		20240129
UniProtKB	A0A009HLK7	scpB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HLK7	scpB	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310613	UniProt		20240129
UniProtKB	A0A009HLK7	scpB	involved_in	GO:0051304	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005234	1310613	InterPro		20240129
UniProtKB	A0A009HLL3	ftsL	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HLL3	ftsL	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000067681	1310608	UniProt		20240129
UniProtKB	A0A009HLL3	ftsL	involved_in	GO:0043093	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR37479:SF1	1310608	TreeGrafter		20240201
UniProtKB	A0A009HMM4	pal	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HMX1	ftsA	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HMX1	ftsA	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000184764	1310608	UniProt		20240129
UniProtKB	A0A009HPM8	xerC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HPM8	xerC	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310613	UniProt		20240129
UniProtKB	A0A009HPM8	xerC	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000085053	1310613	UniProt		20240129
UniProtKB	A0A009HPR5	minC	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310608	UniProt		20240129
UniProtKB	A0A009HPR5	minC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HPR5	minC	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000036418	1310608	UniProt		20240129
UniProtKB	A0A009HPR8	J507_3765	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HQH8	smc	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000087083	1310608	UniProt		20240129
UniProtKB	A0A009HQH8	smc	involved_in	GO:0007062	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011890	1310608	InterPro		20240129
UniProtKB	A0A009HQH8	smc	involved_in	GO:0007064	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR43977:SF1	1310608	TreeGrafter		20240201
UniProtKB	A0A009HQL8	minD	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310613	UniProt		20240129
UniProtKB	A0A009HRA5	zapE	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HRR2	xerD	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HRR2	xerD	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310613	UniProt		20240129
UniProtKB	A0A009HRR2	xerD	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084199	1310613	UniProt		20240129
UniProtKB	A0A009HRR9	ftsW	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HRR9	ftsW	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000051406	1310613	UniProt		20240129
UniProtKB	A0A009HRW9	tig	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HSE3	mraY	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HSQ1	J507_3605	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR33375:SF1	1310608	TreeGrafter		20240201
UniProtKB	A0A009HSU2	tolR	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HTG4	J507_3372	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR33375:SF1	1310608	TreeGrafter		20240201
UniProtKB	A0A009HTJ2	murC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HUN4	J512_1131	involved_in	GO:0000917	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR38685:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009HUN4	J512_1131	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HUN4	J512_1131	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007449|InterPro:IPR011919|InterPro:IPR036765	1310613	InterPro		20240129
UniProtKB	A0A009HV05	parC	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000165615	1310613	UniProt		20240129
UniProtKB	A0A009HV05	parC	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR43493:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009HVV8	murE	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HX98	ftsA	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HX98	ftsA	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000184764	1310613	UniProt		20240129
UniProtKB	A0A009HY20	mpl	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009HZ63	nagZ	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009HZD9	murB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009I039	mpl	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009I2Q1	J512_2810	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR33375:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009I2W0	murB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009I3U7	murE	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009I417	J512_2369	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310613	UniProt		20240129
UniProtKB	A0A009I417	J512_2369	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR33375:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009I468	J512_2312	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009I473	minC	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310613	UniProt		20240129
UniProtKB	A0A009I473	minC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009I473	minC	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000036418	1310613	UniProt		20240129
UniProtKB	A0A009I4G3	tolB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009I537	parE	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000165466	1310608	UniProt		20240129
UniProtKB	A0A009I5B5	J512_1993	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR33375:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009I604	murF	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009I7D1	murC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009I884	J507_0688	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310608	UniProt		20240129
UniProtKB	A0A009I884	J507_0688	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR33375:SF1	1310608	TreeGrafter		20240201
UniProtKB	A0A009I8Z7	murD	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009I9L3	scpB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009I9L3	scpB	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310608	UniProt		20240129
UniProtKB	A0A009I9L3	scpB	involved_in	GO:0051304	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005234	1310608	InterPro		20240129
UniProtKB	A0A009I9N0	murF	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009I9S2	tolB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009IAW5	nagZ	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009IAZ3	murG	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IAZ8	ftsZ	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310613	UniProt		20240129
UniProtKB	A0A009IAZ8	ftsZ	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IAZ8	ftsZ	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100343	1310613	UniProt		20240129
UniProtKB	A0A009IAZ8	ftsZ	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000100343	1310613	UniProt		20240129
UniProtKB	A0A009IBS6	pal	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310608	UniProt		20240129
UniProtKB	A0A009ICJ9	J507_0034	involved_in	GO:0032506	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR38687:SF1	1310608	TreeGrafter		20240201
UniProtKB	A0A009IFP0	ftsB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IFP0	ftsB	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000098149	1310613	UniProt		20240129
UniProtKB	A0A009IFP0	ftsB	involved_in	GO:0043093	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR37485:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009IJ75	tig	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IKQ9	minE	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IL03	tolR	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009ILU1	J512_1991	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR33375:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009INA2	zapE	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009INL5	tolQ	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IPQ0	smc	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000087083	1310613	UniProt		20240129
UniProtKB	A0A009IPQ0	smc	involved_in	GO:0007062	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011890	1310613	InterPro		20240129
UniProtKB	A0A009IPQ0	smc	involved_in	GO:0007064	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR43977:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009IQB3	murA	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IQY3	ftsI	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310613	UniProt		20240129
UniProtKB	A0A009IQY3	ftsI	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IQY3	ftsI	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000432218	1310613	UniProt		20240129
UniProtKB	A0A009IRY4	ysxC	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310613	UniProt		20240129
UniProtKB	A0A009IRY4	ysxC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IRY4	ysxC	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083310	1310613	UniProt		20240129
UniProtKB	A0A009IS99	ftsQ	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009IS99	ftsQ	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000067691	1310613	UniProt		20240129
UniProtKB	A0A009IS99	ftsQ	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026579	1310613	InterPro		20240129
UniProtKB	A0A009ISH0	J512_0048	involved_in	GO:0032506	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR38687:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009ITF8	ftsL	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310613	UniProt		20240129
UniProtKB	A0A009ITF8	ftsL	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000067681	1310613	UniProt		20240129
UniProtKB	A0A009ITF8	ftsL	involved_in	GO:0043093	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR37479:SF1	1310613	TreeGrafter		20240201
UniProtKB	A0A009IUR5	parE	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000165466	1310613	UniProt		20240129
UniProtKB	A0A009L5H3	J551_4365	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR43493:SF1	1310652	TreeGrafter		20240201
UniProtKB	A0A009M984	murB	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009ME59	parC	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000165615	1310652	UniProt		20240129
UniProtKB	A0A009ME59	parC	involved_in	GO:0007059	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR43493:SF1	1310652	TreeGrafter		20240201
UniProtKB	A0A009MIL5	murA	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009MJV7	ftsI	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310652	UniProt		20240129
UniProtKB	A0A009MJV7	ftsI	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009MJV7	ftsI	involved_in	GO:0043093	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000432218	1310652	UniProt		20240129
UniProtKB	A0A009MKP6	pal	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009ML62	murF	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009MLE0	ysxC	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310652	UniProt		20240129
UniProtKB	A0A009MLE0	ysxC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009MLE0	ysxC	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083310	1310652	UniProt		20240129
UniProtKB	A0A009MLH7	J551_4177	involved_in	GO:0032506	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR38687:SF1	1310652	TreeGrafter		20240201
UniProtKB	A0A009MM01	xerC	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009MM01	xerC	involved_in	GO:0007059	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0159	1310652	UniProt		20240129
UniProtKB	A0A009MM01	xerC	involved_in	GO:0007059	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000085053	1310652	UniProt		20240129
UniProtKB	A0A009MM42	tolR	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009MMX6	J551_0977	involved_in	GO:0000917	P	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR38685:SF1	1310652	TreeGrafter		20240201
UniProtKB	A0A009MMX6	J551_0977	involved_in	GO:0007049	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0131	1310652	UniProt		20240129
UniProtKB	A0A009MMX6	J551_0977	involved_in	GO:0090529	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007449|InterPro:IPR011919|InterPro:IPR036765	1310652	InterPro		20240129
UniProtKB	A0A009MMZ0	ftsZ	involved_in	GO:0000917	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0717	1310652	UniProt		20240129
