GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	A0A009DWL5	J504_3655	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009DWL5	J504_3655	enables	GO:0004519	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0255	1310605	UniProt		20220419
UniProtKB	A0A009DWN1	J504_3651	enables	GO:0005525	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004161	1310605	InterPro		20220419
UniProtKB	A0A009DWN1	J504_3651	enables	GO:0000166	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	1310605	UniProt		20220419
UniProtKB	A0A009DWN1	J504_3651	enables	GO:0003746	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0251	1310605	UniProt		20220419
UniProtKB	A0A009DWN1	J504_3651	enables	GO:0005525	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0342	1310605	UniProt		20220419
UniProtKB	A0A009DWP3	J504_2377	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009DWW6	J504_3634	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001867|InterPro:IPR006291|InterPro:IPR016032	1310605	InterPro		20220419
UniProtKB	A0A009DWW6	J504_3634	enables	GO:0003677	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0238	1310605	UniProt		20220419
UniProtKB	A0A009DWW6	J504_3634	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000414392	1310605	UniProt		20220419
UniProtKB	A0A009DXE7	J504_3604	enables	GO:0000150	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006118|InterPro:IPR006119|InterPro:IPR036162	1310605	InterPro		20220419
UniProtKB	A0A009DXE7	J504_3604	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006119|InterPro:IPR036162	1310605	InterPro		20220419
UniProtKB	A0A009DXE7	J504_3604	enables	GO:0003677	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0238	1310605	UniProt		20220419
UniProtKB	A0A009DXM2	J504_3586	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001647	1310605	InterPro		20220419
UniProtKB	A0A009DXP2	J504_3584	enables	GO:0046872	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	1310605	UniProt		20220419
UniProtKB	A0A009DXR6	J504_3582	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009DXR6	J504_3582	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009DXY7	J504_3570	enables	GO:0005507	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011707	1310605	InterPro		20220419
UniProtKB	A0A009DY31	J504_3567	enables	GO:0043565	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010921	1310605	InterPro		20220419
UniProtKB	A0A009DYI3	J504_3554	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009DYI3	J504_3554	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009DZ91	J504_3542	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009DZ91	J504_3542	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009DZV4	J504_3524	enables	GO:0004519	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0255	1310605	UniProt		20220419
UniProtKB	A0A009E034	arsC	enables	GO:0008794	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006659	1310605	InterPro		20220419
UniProtKB	A0A009E034	arsC	enables	GO:0016491	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310605	UniProt		20220419
UniProtKB	A0A009E034	arsC	enables	GO:0008794	F	ECO:0000501	IEA	GO_REF:0000003	EC:1.20.4.1	1310605	UniProt		20220419
UniProtKB	A0A009E034	arsC	enables	GO:0008794	F	ECO:0007669	IEA	GO_REF:0000116	RHEA:22016	1310605	RHEA		20220419
UniProtKB	A0A009E034	arsC	enables	GO:0008794	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000142805	1310605	UniProt		20220419
UniProtKB	A0A009E0R3	J504_3616	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E0R3	J504_3616	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E0R9	J504_3614	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010982	1310605	InterPro		20220419
UniProtKB	A0A009E0W0	J504_3500	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009E0W0	J504_3500	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009E0Y6	J504_3606	enables	GO:0016491	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011706	1310605	InterPro		20220419
UniProtKB	A0A009E0Y6	J504_3606	enables	GO:0005507	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002355|InterPro:IPR011706|InterPro:IPR034279	1310605	InterPro		20220419
UniProtKB	A0A009E0Y6	J504_3606	enables	GO:0016491	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310605	UniProt		20220419
UniProtKB	A0A009E0Y6	J504_3606	enables	GO:0046872	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	1310605	UniProt		20220419
UniProtKB	A0A009E130	J504_3595	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009E130	J504_3595	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009E233	ybfF	enables	GO:0016787	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	1310605	UniProt		20220419
UniProtKB	A0A009E282	J504_3475	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E282	J504_3475	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E2B1	J504_3549	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003735	1310605	InterPro		20220419
UniProtKB	A0A009E2B1	J504_3549	enables	GO:0046872	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003735	1310605	InterPro		20220419
UniProtKB	A0A009E2R5	J504_3537	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010982	1310605	InterPro		20220419
UniProtKB	A0A009E3I5	J504_3523	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009E3M2	J504_3520	enables	GO:0016757	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001296	1310605	InterPro		20220419
UniProtKB	A0A009E3M2	J504_3520	enables	GO:0016740	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	1310605	UniProt		20220419
UniProtKB	A0A009E3R0	J504_3328	enables	GO:0046872	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	1310605	UniProt		20220419
UniProtKB	A0A009E3R5	J504_3518	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E3R5	J504_3518	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E4H8	J504_3446	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005063	1310605	InterPro		20220419
UniProtKB	A0A009E4H8	J504_3446	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005063	1310605	InterPro		20220419
UniProtKB	A0A009E4X5	J504_3490	enables	GO:0004519	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0255	1310605	UniProt		20220419
UniProtKB	A0A009E5D3	J504_3482	enables	GO:0016491	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001853	1310605	InterPro		20220419
UniProtKB	A0A009E5V4	J504_3420	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009E6A1	J504_3469	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E6A1	J504_3469	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009E6I2	J504_3410	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009E753	J504_3405	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010982	1310605	InterPro		20220419
UniProtKB	A0A009E759	J504_3402	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016032	1310605	InterPro		20220419
UniProtKB	A0A009E7X4	J504_3389	enables	GO:0015159	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003715	1310605	InterPro		20220419
UniProtKB	A0A009E7X8	J504_3388	enables	GO:0000166	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	1310605	UniProt		20220419
UniProtKB	A0A009E7X8	J504_3388	enables	GO:0016740	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	1310605	UniProt		20220419
UniProtKB	A0A009E7X8	J504_3388	enables	GO:0016301	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	1310605	UniProt		20220419
UniProtKB	A0A009E7X8	J504_3388	enables	GO:0005524	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	1310605	UniProt		20220419
UniProtKB	A0A009E7X8	J504_3388	enables	GO:0004713	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0829	1310605	UniProt		20220419
UniProtKB	A0A009E8Q3	J504_3434	enables	GO:0000150	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006118|InterPro:IPR006119|InterPro:IPR006120|InterPro:IPR036162	1310605	InterPro		20220419
UniProtKB	A0A009E8Q3	J504_3434	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006119|InterPro:IPR006120|InterPro:IPR036162	1310605	InterPro		20220419
UniProtKB	A0A009E8Q3	J504_3434	enables	GO:0003677	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0238	1310605	UniProt		20220419
UniProtKB	A0A009E8Z6	J504_3368	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010982	1310605	InterPro		20220419
UniProtKB	A0A009E983	J504_3321	enables	GO:0016614	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017511	1310605	InterPro		20220419
UniProtKB	A0A009E983	J504_3321	enables	GO:0048038	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017511	1310605	InterPro		20220419
UniProtKB	A0A009E983	J504_3321	enables	GO:0016491	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310605	UniProt		20220419
UniProtKB	A0A009E995	J504_3317	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009E995	J504_3317	enables	GO:0004519	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0255	1310605	UniProt		20220419
UniProtKB	A0A009E9E8	J504_3295	enables	GO:0015116	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011547	1310605	InterPro		20220419
UniProtKB	A0A009E9E8	J504_3295	enables	GO:0008271	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018045	1310605	InterPro		20220419
UniProtKB	A0A009E9G3	J504_3290	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009E9H9	J504_3279	enables	GO:0046872	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006121|InterPro:IPR017969|InterPro:IPR036163	1310605	InterPro		20220419
UniProtKB	A0A009E9H9	J504_3279	enables	GO:0046872	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	1310605	UniProt		20220419
UniProtKB	A0A009E9M2	J504_3421	enables	GO:0003824	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015421|InterPro:IPR015422	1310605	InterPro		20220419
UniProtKB	A0A009E9M2	J504_3421	enables	GO:0008483	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0032	1310605	UniProt		20220419
UniProtKB	A0A009E9M2	J504_3421	enables	GO:0016740	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	1310605	UniProt		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0008774	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003361|InterPro:IPR015426	1310605	InterPro		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0016620	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000534	1310605	InterPro		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0051287	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000534	1310605	InterPro		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0016491	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	1310605	UniProt		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0008774	F	ECO:0000501	IEA	GO_REF:0000003	EC:1.2.1.10	1310605	UniProt		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0008774	F	ECO:0007669	IEA	GO_REF:0000116	RHEA:23288	1310605	RHEA		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0008774	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083169	1310605	UniProt		20220419
UniProtKB	A0A009E9M7	J504_3266	enables	GO:0051287	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083169	1310605	UniProt		20220419
UniProtKB	A0A009E9Q4	J504_3262	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009E9Q4	J504_3262	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002514	1310605	InterPro		20220419
UniProtKB	A0A009E9Q4	J504_3262	enables	GO:0043565	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010921	1310605	InterPro		20220419
UniProtKB	A0A009E9S2	J504_3253	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009E9U8	J504_3251	enables	GO:0004497	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006905	1310605	InterPro		20220419
UniProtKB	A0A009EAB1	J504_3233	enables	GO:0005506	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007457|InterPro:IPR036766	1310605	InterPro		20220419
UniProtKB	A0A009EAE1	rfbB	enables	GO:0008460	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005888	1310605	InterPro		20220419
UniProtKB	A0A009EAE1	rfbB	enables	GO:0016829	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0456	1310605	UniProt		20220419
UniProtKB	A0A009EAE1	rfbB	enables	GO:0008460	F	ECO:0000501	IEA	GO_REF:0000003	EC:4.2.1.46	1310605	UniProt		20220419
UniProtKB	A0A009EAE1	rfbB	enables	GO:0008460	F	ECO:0007669	IEA	GO_REF:0000116	RHEA:17221	1310605	RHEA		20220419
UniProtKB	A0A009EAJ8	J504_3221	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009EAK7	J504_3408	enables	GO:0005525	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006073|InterPro:IPR030389	1310605	InterPro		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0008483	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005814	1310605	InterPro		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0030170	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005814	1310605	InterPro		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0003824	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015421|InterPro:IPR015422	1310605	InterPro		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0042286	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004639	1310605	InterPro		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0016853	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0413	1310605	UniProt		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0042286	F	ECO:0000501	IEA	GO_REF:0000003	EC:5.4.3.8	1310605	UniProt		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0042286	F	ECO:0007669	IEA	GO_REF:0000116	RHEA:14265	1310605	RHEA		20220419
UniProtKB	A0A009EAR0	hemL	enables	GO:0042286	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084156	1310605	UniProt		20220419
UniProtKB	A0A009EAW0	ampC	enables	GO:0016787	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	1310605	UniProt		20220419
UniProtKB	A0A009EAW0	ampC	enables	GO:0008800	F	ECO:0000501	IEA	GO_REF:0000003	EC:3.5.2.6	1310605	UniProt		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003029	1310605	InterPro		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0003723	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001900|InterPro:IPR004476|InterPro:IPR011805	1310605	InterPro		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0004518	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011805	1310605	InterPro		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0004540	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001900|InterPro:IPR004476	1310605	InterPro		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0003723	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0694	1310605	UniProt		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0016787	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	1310605	UniProt		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0004518	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0540	1310605	UniProt		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0004527	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0269	1310605	UniProt		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0008859	F	ECO:0000501	IEA	GO_REF:0000003	EC:3.1.13.1	1310605	UniProt		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0008859	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000056594	1310605	UniProt		20220419
UniProtKB	A0A009EB50	rnr	enables	GO:0003723	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000056594	1310605	UniProt		20220419
UniProtKB	A0A009EB53	J504_3689	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009EB53	J504_3689	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009EB54	J504_3195	enables	GO:0016491	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005025	1310605	InterPro		20220419
UniProtKB	A0A009EB54	J504_3195	enables	GO:0016491	F	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028747	1310605	UniProt		20220419
UniProtKB	A0A009EB99	J504_3673	enables	GO:0003677	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009EB99	J504_3673	enables	GO:0004803	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	1310605	InterPro		20220419
UniProtKB	A0A009EBC5	J504_3661	enables	GO:0043565	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010921	1310605	InterPro		20220419
UniProtKB	A0A009EBF6	J504_3192	enables	GO:0003824	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003673	1310605	InterPro		20220419
UniProtKB	A0A009EBF6	J504_3192	enables	GO:0016740	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	1310605	UniProt		20220419
UniProtKB	A0A009EBH2	J504_3646	enables	GO:0016747	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002656	1310605	InterPro		20220419
UniProtKB	A0A009EBH2	J504_3646	enables	GO:0016740	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	1310605	UniProt		20220419
UniProtKB	A0A009EBH2	J504_3646	enables	GO:0016746	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0012	1310605	UniProt		20220419
UniProtKB	A0A009EBQ1	J504_3189	enables	GO:0046872	F	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	1310605	UniProt		20220419
UniProtKB	A0A009EBT0	J504_2670	enables	GO:0003676	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	1310605	InterPro		20220419
UniProtKB	A0A009EC21	J504_3383	enables	GO:0015159	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003715	1310605	InterPro		20220419
UniProtKB	A0A009EC30	J504_3610	enables	GO:0003887	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000525	1310605	InterPro		20220419
